"","Last Interglacial","Last Glacial Max","Holocene","93-2011 Trend"
"56",10.7356709473949,-26.9726846847678,-9.89705711280469,0.604771548118488
"57",7.71444367361745,-20.1934701920124,-5.10216667859012,0.824807579958696
"58",6.8501707402163,-21.6535685732156,-8.7681512238378,0.168603773207763
"59",4.45935835774605,-15.8065639412342,-1.78659158602838,-0.0400342782666858
"60",6.20823376587033,-25.6196015603907,-2.91599943105246,-1.46928019458534
"61",4.38659459131411,-23.6906480271818,-2.75826329799392,-0.18617704654663
"62",3.42536420453017,-25.0492519393331,-3.68107458542146,0.626044366064785
"63",3.11377029725594,-16.012459638152,-1.7500832159887,0.0823171842923677
"64",5.58035388016467,-23.7228628323821,-5.15506766909476,0.975901345503914
"65",4.02183781236885,-23.7473170715117,-3.77933567556955,-0.0152672275889398
"66",3.06580545611477,-12.4957843932608,-1.51043450083018,-0.508110954165095
"67",6.31476399030263,-16.5991233904232,-4.26401057699677,0.605575040631224
"68",4.59815528144174,-16.3461829218538,-2.86105211593017,0.750541705752157
"69",3.19099514167877,-16.6420028124546,-2.8489960584455,0.124046055137116
"70",2.03608414734016,-16.8189731933197,-3.10331944125397,-0.142277126906501
"71",1.98446966343075,-13.7495059095986,-1.23590970365933,0.60883530962767
"72",2.31780579104412,-9.23721629877284,-1.1007569744118,1.71676985568794
"73",3.05598452335983,-21.648200075433,-2.55173401323465,1.33690991834839
"74",2.24022281809505,-11.6584997773095,-3.07544991677543,0.730299598703108
"75",6.37257373059347,-24.1723717959137,-4.6670738760395,0.0199966030997352
"76",8.08872667932196,-30.817640707415,-8.57049580440886,0.137759466838877
"77",2.50837787519466,-9.32640614865346,-2.72078723845357,-0.101033220773988
"78",-0.39755879851912,-15.0989361568128,-4.01793388685562,1.39846190413969
"79",5.16204967012311,-29.9624278206955,-4.38892290325701,-0.061641969448685
"80",0.79037935630568,-8.41237948688256,-4.18128885592383,-0.251269176169013
"81",4.26251843601466,-20.0946561936296,-2.76782121627461,1.23547292560465
"82",1.99826847605032,-15.1487914394186,-2.5392588387565,-0.0103495449665293
"83",1.43037221414376,-8.92009165889402,-3.09767345366947,-0.57048278297365
"84",6.20726475107198,-24.5751322339622,-5.07255982758696,0.893032357717107
"85",1.49411396173563,-14.5031816054914,-1.77506644235424,0.475192143162266
"86",10.5495615223191,-34.4130090843664,-5.57820476146472,-0.667225637691146
"87",3.66855585391582,-15.2181102914778,-2.04343410032507,2.10516124826001
"88",5.66284330804076,-24.3333317531222,-6.04867010701741,-0.27123609711286
"89",3.30345240914381,-13.0530237298551,-3.8515568652974,0.237382915494031
"90",4.40640143433181,-18.0825571802256,-2.92036537624118,0.863839701160702
"91",2.71706912487586,-11.784320475589,-2.14194272888959,0.280903912427397
"92",2.54083322942579,-15.886542398007,-2.47673839999276,-0.834458917348556
"93",2.2619822945147,-15.0405647982201,-3.71884947109811,0.0638980238618869
"94",1.21621824965944,-14.8354335453347,-3.76273663618248,0.43703105143064
"95",5.30214223109621,-30.0100815004286,-3.89721426958754,1.09163865650949
"96",-0.0372315258964253,-15.4969327641875,-3.03789372460697,-0.757199174843545
"97",2.96377289973699,-20.6710391142624,-3.73642306464614,-0.362410221824309
"98",1.75117019869913,-23.2677851027465,-2.71152075485032,-0.346920895362491
"99",0.736920289899251,-9.35947520298349,-4.13397338612216,0.959807329565973
"100",1.86919959063769,-13.6663194698728,-1.52163157279511,-0.321113581086166
"101",3.1715472312468,-19.9380721232658,-1.31309556284177,0.130937058072685
"102",12.2925647904911,-38.6152068451803,-7.62142427623468,-1.36533371301954
"103",4.31595722653947,-14.7286380084247,-2.53934854153922,-0.285854429518212
"104",7.2597760577466,-31.0021909513879,-5.3496196679262,0.193355317247834
"105",1.77776406382239,-17.0973451056527,-1.33555046525233,2.23160185123639
"106",5.31089879817658,-14.6002345151687,-2.67963611153047,-0.730025760981926
"107",2.2812224910194,-9.99344451793567,-3.0770255385495,0.237019193713367
"108",7.30472377238817,-32.0669525676423,-6.33591471493559,0.0448739979331665
"109",2.52160582536581,-22.2890437296236,-1.02549077018346,0.24368596566172
"110",7.70141607077132,-17.9963405838517,-3.61263374861031,-0.506473935624279
"111",2.7414469552848,-5.99783251342253,0.488168427490731,0.0184664448921276
"112",-0.921346704480837,-9.11113665804884,-2.86422975439195,-1.72064842921246
"113",1.50727469468118,-15.513414991691,-2.89968072187178,0.970792608071816
"114",1.01320909853544,-14.4291256198641,-2.51015992265406,-0.570592314762081
"115",11.4082062814816,-34.81353574245,-11.0515413764543,2.57591701767285
"116",2.25714868718709,-8.51660699424619,-2.02025165567109,0.0807167068592829
"117",1.88182177919268,-9.83502542420648,-0.678183097078959,-0.851112082450597
"118",2.69604791997793,-15.4221918601517,-2.11948284794469,0.135031170741663
"119",3.74476068168866,-14.2129397951717,-2.11585704780019,-0.460277179189328
"120",8.22736916439766,-37.8922811326868,-7.11756412320197,-1.03254893563462
"121",3.74115905613218,-17.1673287508082,-4.69714560075675,-1.07903034427022
"122",3.73644757605538,-14.5959494842608,-2.34395071304376,-0.886331540885201
"123",3.8050378788352,-19.5614601698195,-3.95879089480014,0.188081247000277
"124",2.7070808131478,-11.2357557766654,-0.280081212722448,0.54921326311922
"125",-0.123553938713363,-7.20161577744399,-3.68090436042018,0.226103180803106
"126",4.92426599350057,-15.7852806021,-3.5647174930329,-0.0892684256417393
"127",5.71973187251401,-20.0910675203026,-5.75720673688472,-0.150616305749762
"128",5.56486164644042,-24.6611345581749,-4.66186762745259,-0.17314964854113
"129",2.41221446826847,-15.9587451880802,-2.55858121040824,-0.504672820408028
"130",3.00424329088238,-20.882425234294,-3.03190235136277,-0.426562863621489
"131",0.412774306035145,-11.5123226236321,-4.90597874141003,0.357029513944167
"132",18.7466698660154,-46.8230513539444,-14.6275487564797,3.60747478485787
"133",4.83355277674552,-28.0306853615588,-3.13115231254525,-0.526778075157551
"134",5.39309352199215,-18.7972386105784,-8.024044740699,0.395126190305078
"135",3.33824185806321,-12.7584316228828,-2.06565703472387,-0.117441405900558
"136",9.34292738044937,-30.2075913767007,-7.67200047406658,-0.136377995778139
"137",6.97372690926542,-33.5124013693886,-5.57184350380397,0.610478621296072
"138",7.88194362518907,-28.6419412922998,-6.29207166652539,1.20737426632556
"139",4.56140482454402,-16.8307145756491,-1.87456693000303,0.437031152395525
"140",2.37765963095311,-10.2398875670168,-2.4668000457637,0.813369587129837
"141",7.36072594524944,-26.4700232754576,-3.31036517529469,-1.65905566331876
"142",10.1821890444542,-29.3103097129347,-7.83731213945032,0.509359868250832
"143",2.68445438578568,-12.811635227823,-1.4169024346904,0.700523255517661
"144",4.12133980995864,-10.7402041608112,-3.53576109464461,-0.909561429519834
"145",-0.896120563018592,-6.33636615189943,-0.533452580659941,1.04016000717261
"146",2.60272027246812,-14.2738000042325,-2.11011870184218,0.600003561130576
"147",3.30330660269548,-13.8269363432192,-2.92832652919247,0.0201280132887577
"148",3.1154558371623,-20.8193269694302,-0.51407940103941,0.761142661441783
"149",5.89078681435175,-27.1390447912572,-3.63629046070958,-0.164976357799064
"150",4.84127570499647,-13.5582408609566,-4.43152301279531,0.167832098567784
"151",2.90636182210172,-19.4672906975432,-2.35317029751668,-0.152980627978149
"152",9.987751753657,-33.669849973829,-9.36201350636894,0.495214722220599
"153",2.23904349398424,-14.7460118486302,-7.91588520035818,0.00851725647308641
"154",1.95301782278079,-13.4142123255164,-1.39782452789671,-0.447284105896447
"155",2.85082259722252,-23.2274352566475,-1.97788881329072,0.0877015456125987
"156",1.24813033774816,-9.66938818848611,-1.71476509989288,0.278888111369881
"157",3.17524590706791,-12.354689932293,-3.12989847573843,-0.664783249981118
"158",3.99320456541239,-24.1719176154803,-0.916921400132344,-0.019171836598085
"159",4.58923965225194,-27.5610116501926,-4.6626445591938,-0.843659852228582
"160",6.08420337485242,-14.0490138191397,-2.74945684890454,-1.25279836318894
"161",2.43571753309076,-31.19442342006,-4.58219308275909,-1.76618407331599
"162",3.12427385426577,-8.82212034198618,-5.22518681072563,0.453159278432762
"163",-1.04997499893718,-24.9004064643872,-6.02084942081077,0.60839397159327
"164",5.76256789121036,-22.3018968536585,-5.56668905299239,0.371349931592689
"165",0.719255275604722,-5.79450845425821,-1.16552905943758,-0.373075406817669
"166",4.65375039489252,-28.377532339724,-3.38592203195938,0.283372545710674
"167",3.79017071555828,-3.72475124199677,-2.99138701215689,0.0952267827225159
"168",5.87349588910179,-17.7915149507051,-3.7732630306832,-1.2392109996942
"169",1.85856584875907,-9.73697335969663,-3.76261511653064,-1.00156223896255
"170",4.51109146569962,-22.2317589562915,-2.33948832670539,0.713560749755353
"171",6.19268884853012,-23.5556312634936,-0.128805874937167,1.23296931779098
"172",0.423595641235102,-14.8652614900652,-1.59081738888564,0.244716220721643
"173",21.875741711513,-68.6047758332123,-17.7130680943267,0.148790764627796
"174",6.45484849269695,-24.6637237016148,-4.99240002050115,0.762784099016261
"175",3.53596579631144,-9.71638782180127,-4.90785052027152,-0.366810636791535
"176",6.28697427034302,-28.4034594255471,-0.639966205354401,0.430503866367167
"177",5.20675228399219,-22.7956363385141,-4.22990542163548,-0.362784917171225
"178",2.82066098851857,-31.5204339676221,-3.32556944623821,-0.158713119805152
"179",2.15126629551867,-11.1057492335584,-2.05200416092402,-0.0977974783236684
"180",2.73226892335357,-9.32859250958544,-0.833682401000952,0.101317462111757
"181",0.774509993785726,-23.8350296350514,0.197453857406144,-0.147683861492047
"182",3.81803119637062,-20.8344428292688,-3.21926494424423,0.348570940823789
"183",23.8442416317253,-39.3743010616538,-14.5094605888743,-0.610509662369893
"184",10.0285344102263,-51.3834842846107,-6.87624729037578,-0.998840426096096
"185",4.387739797174,-25.6117803894969,-3.7033910868402,-0.0937404559386557
"186",0.728387087817524,-8.92080264765121,-1.19060211417132,-0.0613940182257389
"187",1.08089685079802,-18.7923290780425,-2.27679872895325,-0.441558546000141
"188",-0.312413861913018,-8.39641632569806,-3.44816089351492,0.460939459743105
"189",8.46978734947252,-26.3441074954699,-5.61905028203232,0.643024201654261
"190",2.62471856844997,-18.7472789249359,-4.78109613452819,-0.0209248795956867
"191",7.01812738318545,-23.8535501029899,-6.18730506279914,0.233267367523292
"192",5.86529601673098,-16.8918606830891,-5.64041057917315,-2.18563623685851
"193",3.12567861166301,-9.59855389454786,-1.81885767371974,-0.328236261508842
"194",5.12816265075127,-30.0572575649373,-6.30544684235385,-0.634307170816368
"195",1.70649411200018,-7.08092555811389,-3.05872492787481,0.316133757712863
"196",6.04970904398798,-31.2413695550307,-5.60677578324759,0.0598069238867851
"197",3.78278188734887,-11.0581039989667,-2.75100208582844,1.71031374279851
"198",15.9185541161755,-50.0692191608462,-14.1682929519861,0.25071917853324
"199",5.21936542704469,-27.821163774089,-0.403783673848056,-1.74975239314262
"200",-1.14217831570917,-1.2384194413128,-1.61566535851776,0.21018061974211
"201",-0.577410425040725,-9.7956953691249,-2.72654055254264,-0.288798517276788
"202",1.98855919452331,-12.3972225645916,-1.8104352301714,0.353625692807379
"203",-0.445062063527656,-16.0085245872584,-6.14559081387685,1.64148754425789
"204",0.553581150006885,-6.42618150604466,-2.27835950591794,-0.55783920958118
"205",5.26404143624354,-20.0470891052897,-6.00713235221033,-1.22939654309181
"206",3.80471904973409,-11.2240172004851,-2.7072693634271,-0.432072494243221
"207",-0.340012011586139,-14.9969832354942,-1.6197796022162,0.207508104327943
"208",2.54761378740643,-18.9230048927435,-2.32597014907191,0.525181770866598
"209",7.74342451884049,-24.1145775474727,-9.34326376331022,-0.56794759321048
"210",0.226119621358614,-10.9672255729066,-3.31920360790014,0.706452516905964
"211",0.755692958719203,-20.973616123163,-3.22038507698902,0.211614971599545
"212",1.36762616103737,-11.9753212811396,-1.95440249463338,0.281666573576151
"213",2.59734493554346,-13.8118441740414,-2.56971369484837,-0.156382530403515
"214",5.02989412319592,-19.5866843130509,-6.30268779756205,-0.543777415364058
"215",12.667576943308,-59.7118864005463,-6.80591886976412,0.320517375930317
"216",5.71257648624649,-26.1748902651315,-5.12891448255328,0.15177419059636
"217",1.59779887613247,-15.9071373344057,-0.967647648186093,0.485266015556858
"218",6.16761449827393,-23.0651633525754,-4.6682268453203,1.7562228567697
"219",1.48976236207484,-24.3197255617863,-4.2172628652295,0.0532375488607882
"220",3.47966071989538,-14.9253090491905,-4.46811902376013,-0.767420830397242
"221",1.09655518181533,-11.0381462174653,0.237579960667068,1.10077645559675
"222",3.83916542754943,-12.6402736345204,-1.70307978546319,-0.483796674683821
"223",1.02666789495023,-13.0225711915699,-1.31463488186586,-0.49981062614744
"224",3.67645065818034,-32.8358986870103,-3.60119154838109,-0.116835554375375
"225",3.60174028657761,-22.5379573582758,-3.41301776646898,-0.422628400078798
"226",2.99437558163581,-10.9313574702601,-1.35790363395118,1.08262229281872
"227",6.68103958473478,-18.9986316191654,-5.14151526656157,0.650952075095197
"228",3.63312041151944,-17.9460347957688,-1.98288938497783,0.785428859280277
"229",1.61334439078321,-17.0702876364437,-0.220532856679144,1.28194312594517
"230",1.38025888106065,-14.0751441588657,-3.33108136906321,0.868615810545141
"231",-0.132580878825742,-8.99903181358531,-0.338019718009051,0.77911684870089
"232",-0.100010901197053,-4.13726130006731,-2.04635283820343,0.0885694831581454
"233",6.57957941443401,-27.5263486933936,-4.81838761647014,-2.03515335824128
"234",1.79407876007494,-19.6292791871401,-3.24478161943356,0.229541633328611
"235",4.48046200124648,-19.9182390654609,-2.75261720557447,0.478548491262065
"236",7.9482622273748,-29.2274445799554,-1.56911554515655,0.348306674376108
"237",5.75853609255831,-33.7343877007232,-4.34678403010547,0.0688195619136257
"238",4.21981231490736,-8.88256232597812,-2.67571238617065,0.118657032211378
"239",13.7558525272409,-71.0237931707241,-11.3757094398623,0.357393766996655
"240",2.70340197132314,-24.0302978595133,-3.30437577616,0.606476800456794
"241",9.87707991645458,-32.0213736709752,-12.3517406097119,-0.986665118367799
"242",5.88312052279665,-26.2850725739507,-6.35036230040564,0.377065759463209
"243",0.32420545888328,-3.24896911152288,-2.48765987709236,-0.326052935661242
"244",1.12785489935002,-5.59642522775768,-0.882161963487883,0.747648182652712
"245",12.5887437951141,-57.9512895927902,-4.84752634345005,0.705367346820977
"246",3.2577209818174,-26.5107312540925,-1.40891145778179,0.101422747526534
"247",1.8463767370788,-4.93873252989025,-0.638409074186543,-0.621154262217722
"248",1.20068712225402,-8.94635356508643,-1.52342408586192,-0.810046628246278
"249",6.58029430665507,-28.1688660842927,-4.30969884404438,-0.727788846728149
"250",3.92060306393616,-8.85291914551257,-2.67571700528838,-1.39051292378374
"251",4.31940869974804,-27.9457977356284,-1.92295141182193,-2.86519160099218
"252",1.9630590340293,-25.5811928982666,-2.56512196462361,-3.63228329401104
"253",6.84202314380071,-19.191322025702,-6.40310597927804,0.326136863697278
"254",2.54250691488134,-25.4320694590442,-3.50649144701659,-0.516885603661343
"255",3.11558904182932,-21.6600028846311,-4.36877398840266,1.28318817699494
"256",3.57925852437539,-15.3940168906816,-3.55725828473727,0.379423239756958
"257",2.82660831819079,-13.9630409550945,-2.04984195193328,0.772516744007127
"258",1.14961985040682,-10.1197923641918,-2.04889710828674,-2.4029010941651
"259",1.69321910474532,-13.146334940266,-1.84004216757477,0.692123724761494
"260",3.74602691745777,-20.2166353126614,-0.299033602355292,0.897026286841009
"261",1.22496602607294,-8.13149342581867,-2.30985730494381,-0.0569270090599235
"262",1.69269292905662,-14.4803208267449,-3.05498807300641,2.56752697193062
"263",12.9924625752627,-36.9803257030851,-11.8373111331966,-1.97664843390951
"264",3.78440384671893,-15.2971822049876,-2.02496431595301,1.05286729025498
"265",2.56873353476076,-17.247211222163,-4.61040945295694,0.978541340619087
"266",2.72873278578866,-14.4898567279191,-1.80877285351403,0.343539674519152
"267",-0.582166278908745,-17.2334549410964,-1.55611420026588,-0.67772580465558
"268",0.838808056924823,-17.6498142621052,-2.17830332861158,0.0242874623313563
"269",2.53642205479872,-21.8300061117437,-2.53987165904396,-0.385160918962434
"270",26.7181677276296,-74.979972787388,-22.4796095079231,-0.847236642268477
"271",5.43809702458382,-18.5460915263379,-5.47084643029024,0.0375221665030622
"272",3.61448960722207,-12.717042728124,-1.00338500642243,0.190370067426555
"273",0.812495903633381,-11.1119268318503,-1.74777264473565,2.01794474383825
"274",3.8356948778364,-35.0011432557455,-3.3112373846149,0.530482841612756
"275",3.07381525829326,-10.1630998254897,-4.54993439533997,0.710563418460616
"276",2.82375672571527,-19.8991480071561,-2.64154459192545,-0.596984341442012
"277",25.3538799973391,-30.0218692758077,-16.4730843418538,-1.19918085475837
"278",3.90520554761784,-18.2959317307566,-3.35874081418523,1.04544868017042
"279",2.42794844419146,-13.1484466131615,-4.15693981291137,0.530564296818486
"280",4.08950636673522,-18.1440816999562,-7.47941295267154,4.61070190342327
"281",7.53811180988724,-46.122166442413,-4.82612778192666,2.05163912683859
"282",2.89460914198512,-22.5653487475347,-0.812312937975093,-0.541603089007934
"283",15.1333623676679,-22.7573312197033,-12.1980855614382,1.45894170423157
"284",0.82576652078301,-7.22398215891697,-1.22537794462858,1.67926010856419
"285",6.0712815889562,-18.2484887509085,-7.19754252893542,0.413896035654129
"286",4.16181247023021,-16.7222549488511,-0.851158845837853,1.16765699072734
"287",13.747590831871,-19.3881277001086,-5.53317217735319,0.741984961671635
"288",4.22178394054313,-16.8755848631961,-2.62906120343073,0.0292761398079883
"289",3.8403103845211,-10.6086805280722,-2.5372908935014,0.30937887315688
"290",6.38626463809664,-32.1540034560101,-4.994954347299,0.387066953062864
"291",4.13703401316482,-18.9433979976232,-8.43040632692208,0.127579414767446
"292",3.66762207261702,-14.2491073922322,-3.64018627241689,0.446247088947995
"293",-0.0697744641686999,-7.6667292316939,-0.715337787543356,0.557581584880464
"294",1.03948611326137,-5.07830661507667,-0.906433292576581,-0.934291002819471
"295",4.74154758939708,-17.3150644105274,-1.0915398971508,1.7684580327049
"296",2.41456171980705,-10.5670276903537,-0.162381666179401,0.303466283261875
"297",3.56214117679003,-27.409201933325,-2.13616614240725,-0.0659998360175735
"298",1.14408794360951,-15.068669428038,-0.729651903389658,-0.247098715268728
"299",-0.347643844295557,-12.8636557413973,-4.77813055899902,-0.544257210577145
"300",19.483679468304,-66.8255221529358,-11.46444543279,0.594290564865967
"301",-0.606030488018676,-9.56244705752755,-2.61798387420637,0.67335107270671
"302",2.13382739433982,-26.4729187816671,-8.88972995484141,1.57286877100848
"303",-7.25070455794431,2.66141433984826,-2.99247245865457,-0.642215160113075
"304",5.14822918924157,-24.0470111337295,-4.06321143712088,-2.10579529164196
"305",2.25163446292665,-10.2704561141275,-2.33840987610065,0.614700351141959
"306",3.66801082093055,-11.5705598539614,-1.38498446660762,-1.80351606002327
"307",-0.108690174283408,-9.69700014475067,-0.411878689522388,0.209008832639829
"308",-0.444616912957025,-7.35709574312711,-0.737469889038227,-1.14730203433554
"309",4.92911148052387,-24.05224250887,-2.94605915048918,-0.0554536669305927
"310",6.55393898901768,-40.9063899304884,-2.40273158936633,0.346474885724626
"311",6.43259977803338,-30.7994145676499,-3.35069449379885,0.490911174338361
"312",1.9201548444954,-6.6419661636161,-1.533175246974,-0.841950501245412
"313",2.94640656950102,-7.25815959097744,-1.00736412450909,0.628129295472065
"314",-0.798671745515011,-4.69190618074172,-0.816639369782737,0.725864848239418
"315",6.02437362617265,-16.3221239513886,-5.58647090822344,-0.420320146533202
"316",0.453552572944032,-19.776043135774,-2.08232311674704,-0.207183469401448
"317",2.80157893537922,-11.7687713500376,-2.20120402598776,-0.282905055547268
"318",16.8367673468194,-32.5466165211836,-15.0305421910532,-0.480149200837035
"319",4.57601397987204,-25.3735984966722,-2.19033686636464,-0.529628074585963
"320",3.32734134461886,-14.2418485438269,-3.19192843306097,0.767224965770383
"321",6.82508841112631,-24.2284744476613,-6.7768466281512,1.32345059169021
"322",1.04227871839957,-22.1690118272066,-7.37224326610332,2.48031407271747
"323",4.79488774800612,-12.337160687621,-1.03120407629496,0.931796631797321
"324",3.65775751245921,-11.4921029194299,-2.53401231612005,0.739967502685231
"325",2.14489962285794,-17.6534464870809,-1.94979077578545,0.755127659378983
"326",2.14232358088117,-8.66722703157095,-0.534718362152339,-0.521554385869114
"327",13.1773143213419,-35.9698623093021,-13.5651528687721,-1.20230464182609
"328",5.1068917594681,-14.7610395964399,-2.56677889901354,-1.60354599569393
"329",9.5244318737808,-31.5549686579728,-9.34941017400693,-0.61516288808893
"330",5.67784880096644,-41.8670239266619,-2.94924491027386,0.238173638681064
"331",4.20136805383752,-21.1440307481268,-0.42674144973339,-0.576233179087202
"332",3.62614487812553,-17.9200508615362,-3.33944975376719,1.0390637010055
"333",1.60380134904256,-30.5670669643,-2.20144410361795,-0.640985302777429
"334",2.39479384623657,-8.05441269077987,-2.12686585090178,-2.22978859065893
"335",1.38532596410129,-15.3571334574368,-1.25857326141897,-0.308347821975981
"336",0.538366190968447,-12.7682790520278,-1.67969897273165,-0.636488078569194
"337",8.61764648479861,-27.0821925715631,-7.83625960701042,0.557603592907052
"338",2.28374605793893,-15.1491647593976,-1.7315220602567,1.18593962285584
"339",1.64572321932945,-8.14625748118175,-2.49875310619153,0.212587769249663
"340",1.85836963152869,-10.41287113603,-0.205190841556362,-0.265702956335469
"341",4.73622007178332,-18.2424700435261,-4.62776853928978,-0.39700816287411
"342",4.3438455160752,-27.0085979503544,-4.50489035677004,-1.51166610632708
"343",4.94947355345311,-37.1723228666927,-4.17935573679357,-0.126788351626108
"344",3.78197673070809,-15.8827568860469,-3.84391743849927,-0.597869846430717
"345",7.27423072811542,-20.797087050884,-8.19459059836095,0.147738471459143
"346",0.500290245572999,-15.4387600242203,-2.69643708621715,0.207238621060816
"347",0.574205096124517,-5.38683742075305,-2.32636839384887,-0.371765391193578
"348",6.49234353793838,-36.8625752454008,-5.0247763294998,0.395161605997455
"349",0.496235278278889,-5.9637262567547,-0.481079676221595,-0.243546516646374
"350",5.14049138724767,-22.6271341648318,-3.47635112572873,0.39780233945966
"351",4.47432579851974,-23.1743907501398,-2.2802012023218,0.030129972604569
"352",8.63433701777336,-27.8000566451624,-7.33121509621476,-0.139976926979999
"353",-0.399780669261098,-18.7201793808997,-2.07542329624843,0.155891356617299
"354",6.9314517692933,-19.4967988265518,-6.88973367533055,-0.872624420071803
"355",1.93844748045454,-12.5600049466109,-1.90397493076375,-0.591121877129854
"356",1.97679352318925,-19.5739010524106,-3.42852107273394,-1.25956068654734
"357",-0.905449885070318,-19.4853521744775,-1.99711514468756,-1.29843300905418
"358",5.13354016535189,-19.3459346763621,-3.60727372253522,0.26140974450234
"359",0.429768641546157,-17.52632777289,-2.23476551130692,0.348909297849196
"360",1.37850367332757,-25.0908499820721,-3.74798137749194,1.33652978707402
"361",-0.60380880731134,-9.54365843286773,-0.169624095392407,0.805213098910962
"362",1.30981597716328,-11.3190572257156,-5.21881718436722,-0.123216906419622
"363",-0.946025699336194,-12.1460474028316,-2.15639808098339,0.175201530250491
"364",5.52793757241687,-23.9707303877842,0.20701249100824,-1.02653459280051
"365",5.37339382001011,-12.9420203129262,-5.41731123320831,1.38812802792141
"366",3.35679919699851,-11.173295358778,-2.9737223500709,0.27464616416445
"367",0.44251895368763,-14.3366836018751,-2.70052564548441,-1.82789874916305
"368",3.66370391121491,-3.58254749065905,-5.44754649332531,-2.59734790492395
"369",2.06447089003414,-8.40718332498606,-2.42412094605041,1.3477638325888
"370",3.23597482790954,-8.43711744121232,-3.78901861239522,0.83280050164207
"371",2.37489391815721,-16.8583853226578,-6.55898043526694,0.610807439504941
